Var1,Var2,Corr,Target,Variables,Correlation,abs(Correlation)
CWASHER,NUMFLRS,-0.537723952009172,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TOPFRONT,NUMFLRS,-0.4366446578378761,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
WASHLOAD,NUMFLRS,-0.41104873405476494,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
RNSETEMP,NUMFLRS,-0.43337356361502344,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
DRYER,NUMFLRS,-0.5134807950397199,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
DRYRFUEL,NUMFLRS,-0.3860867780953532,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TVCOLOR,NUMFLRS,-0.26573571922549366,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TVSIZE3,NUMFLRS,-0.22682404770970913,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TVTYPE3,NUMFLRS,-0.22878370892059438,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
CABLESAT3,NUMFLRS,-0.23242214072835526,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
DIGITSTB3,NUMFLRS,-0.23209124491691474,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
PLAYSTA3,NUMFLRS,-0.22889892814754287,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
COMBOVCRDVD3,NUMFLRS,-0.23275026858521985,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
VCR3,NUMFLRS,-0.2311043085221528,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
DVD3,NUMFLRS,-0.22766443142242468,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TVAUDIOSYS3,NUMFLRS,-0.2350265900554398,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
OTHERSTB3,NUMFLRS,-0.23487402358180887,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TVONWD3,NUMFLRS,-0.22357146267040695,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TVONWE3,NUMFLRS,-0.2237951268797667,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
WELLPUMP,NUMFLRS,-0.6792143745945683,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
FUELHEAT,NUMFLRS,0.05848993378990762,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
HEATROOM,NUMFLRS,-0.42933356196439176,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
FUELH2O,NUMFLRS,0.03807939138400977,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
WHEATOTH,NUMFLRS,0.5433553848703199,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
CENACHP,NUMFLRS,-0.11289608505760144,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
ACOTHERS,NUMFLRS,-0.07292969216441984,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
MAINTAC,NUMFLRS,-0.10161733578108255,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
AGECENAC,NUMFLRS,-0.08991689233628743,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
ACROOMS,NUMFLRS,-0.24716572967853262,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
USECENAC,NUMFLRS,-0.12063825569201966,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
THERMAINAC,NUMFLRS,-0.11112603740666947,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
PROTHERMAC,NUMFLRS,-0.1455877339246309,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TEMPHOMEAC,NUMFLRS,-0.116742796722405,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TEMPGONEAC,NUMFLRS,-0.10897074797236904,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TEMPNITEAC,NUMFLRS,-0.11728297889073164,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
NUMCFAN,NUMFLRS,-0.3116424008581935,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
USECFAN,NUMFLRS,-0.20404117750385337,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
SWIMPOOL,NUMFLRS,-0.6409417092339719,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
NOUTLGTNT,NUMFLRS,-0.5816024146737359,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
WINDOWS,NUMFLRS,-0.4486693046620681,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
USENG,NUMFLRS,-0.03417526363122737,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
ELWARM,NUMFLRS,0.017961157671955965,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
ELWATER,NUMFLRS,0.04270813737172032,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
UGWATER,NUMFLRS,-0.036416789465843154,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
PELHEAT,NUMFLRS,0.04126775541214801,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
PELHOTWA,NUMFLRS,0.05287609945335161,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
PELAC,NUMFLRS,-0.07808655166171004,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
PGASHTWA,NUMFLRS,0.05387142453483337,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
NHSLDMEM,NUMFLRS,-0.20599854602115705,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
HUPROJ,NUMFLRS,0.5247246259727965,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TOTSQFT,NUMFLRS,-0.5173914489994916,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TOTSQFT_EN,NUMFLRS,-0.5046298878615094,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TOTHSQFT,NUMFLRS,-0.4299526244743175,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TOTCSQFT,NUMFLRS,-0.25634912504735974,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
KWH,NUMFLRS,-0.33724238725500366,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TOTALDOL,NUMFLRS,-0.3993710236073644,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
KAVALNG,NUMFLRS,0.1024288551753093,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
PERIODNG,NUMFLRS,0.09684950807511185,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
SCALENG,NUMFLRS,0.09366308625628524,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
OA_LAT,NUMFLRS,0.006323567253257629,KWH,NUMFLRS,-0.33724238725500366,0.33724238725500366
TYPEHUQ,NUMAPTS,0.7400916309649331,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
CDD30YR,NUMAPTS,0.010308150511133844,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
KOWNRENT,NUMAPTS,0.504575622644226,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
NUMFLRS,NUMAPTS,0.9956870648573724,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
NUMAPTS,NUMAPTS,1.0,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
STUDIO,NUMAPTS,0.7816468303553727,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
NAPTFLRS,NUMAPTS,0.7704579066421876,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
STORIES,NUMAPTS,-0.6163635609893569,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
BEDROOMS,NUMAPTS,-0.49959482263165345,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
NCOMBATH,NUMAPTS,-0.2781903052310673,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
OTHROOMS,NUMAPTS,-0.3930330544840902,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TOTROOMS,NUMAPTS,-0.5025651369906619,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
PRKGPLC1,NUMAPTS,-0.6130275202228838,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
OUTGRILL,NUMAPTS,-0.3887899123701653,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
ICE,NUMAPTS,-0.25821955625531295,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
SIZFREEZ,NUMAPTS,-0.24278395518470447,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
DWASHUSE,NUMAPTS,-0.13987193907293738,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
CWASHER,NUMAPTS,-0.5400038081996872,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TOPFRONT,NUMAPTS,-0.4390295535719867,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
WASHLOAD,NUMAPTS,-0.4123750882091794,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
RNSETEMP,NUMAPTS,-0.43502626778458614,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
DRYER,NUMAPTS,-0.5143764384222754,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
DRYRFUEL,NUMAPTS,-0.3866083275075676,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TVCOLOR,NUMAPTS,-0.26690243838266237,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TVSIZE3,NUMAPTS,-0.2284084141707215,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TVTYPE3,NUMAPTS,-0.23033970340965362,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
CABLESAT3,NUMAPTS,-0.23392675327690332,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
DIGITSTB3,NUMAPTS,-0.23355258933383696,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
PLAYSTA3,NUMAPTS,-0.23038472001341975,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
COMBOVCRDVD3,NUMAPTS,-0.2342272104593142,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
VCR3,NUMAPTS,-0.23271574871882317,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
DVD3,NUMAPTS,-0.22907204269230605,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TVAUDIOSYS3,NUMAPTS,-0.2365633786118505,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
OTHERSTB3,NUMAPTS,-0.23643977392492752,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TVONWD3,NUMAPTS,-0.225192399687815,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TVONWE3,NUMAPTS,-0.22546028503747825,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
WELLPUMP,NUMAPTS,-0.6789460418011243,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
FUELHEAT,NUMAPTS,0.06052956656568982,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
HEATROOM,NUMAPTS,-0.4327798844407164,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
FUELH2O,NUMAPTS,0.04181572274789524,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
WHEATOTH,NUMAPTS,0.5397379251072293,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
CENACHP,NUMAPTS,-0.10954375686577698,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
ACOTHERS,NUMAPTS,-0.0688898980050726,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
MAINTAC,NUMAPTS,-0.09942737475393068,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
AGECENAC,NUMAPTS,-0.08625123180634861,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
ACROOMS,NUMAPTS,-0.246278970167446,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
USECENAC,NUMAPTS,-0.11800002449522534,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
THERMAINAC,NUMAPTS,-0.10785044847800444,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
PROTHERMAC,NUMAPTS,-0.14339013939402107,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TEMPHOMEAC,NUMAPTS,-0.11517841131771006,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TEMPGONEAC,NUMAPTS,-0.1076444857646192,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TEMPNITEAC,NUMAPTS,-0.11592252130536443,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
NUMCFAN,NUMAPTS,-0.3107264603832584,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
USECFAN,NUMAPTS,-0.20203504697652847,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
SWIMPOOL,NUMAPTS,-0.6406884965728351,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
NOUTLGTNT,NUMAPTS,-0.5813726448007172,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
WINDOWS,NUMAPTS,-0.45204207918616623,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
USENG,NUMAPTS,-0.038756978774652465,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
ELWARM,NUMAPTS,0.02124604921550162,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
ELWATER,NUMAPTS,0.04717658558559191,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
UGWATER,NUMAPTS,-0.03953980063949209,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
PELHEAT,NUMAPTS,0.04520952501547405,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
PELHOTWA,NUMAPTS,0.0579436864020042,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
PELAC,NUMAPTS,-0.0735519848495012,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
PGASHTWA,NUMAPTS,0.04959092952969939,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
NHSLDMEM,NUMAPTS,-0.209192888698918,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
HUPROJ,NUMAPTS,0.5260724470067772,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TOTSQFT,NUMAPTS,-0.5194899136590752,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TOTSQFT_EN,NUMAPTS,-0.5069530178143838,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TOTHSQFT,NUMAPTS,-0.43298652407569793,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TOTCSQFT,NUMAPTS,-0.25641446121687206,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
KWH,NUMAPTS,-0.3362847634686694,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TOTALDOL,NUMAPTS,-0.40445616107916627,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
KAVALNG,NUMAPTS,0.09695693430232029,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
PERIODNG,NUMAPTS,0.09137123739977941,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
SCALENG,NUMAPTS,0.08816079571845493,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
OA_LAT,NUMAPTS,0.003299144523763644,KWH,NUMAPTS,-0.3362847634686694,0.3362847634686694
TYPEHUQ,STUDIO,0.861453094276813,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
CDD30YR,STUDIO,-0.012917439146327512,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
KOWNRENT,STUDIO,0.6356938304767267,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
NUMFLRS,STUDIO,0.7815583221086487,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
NUMAPTS,STUDIO,0.7816468303553727,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
STUDIO,STUDIO,1.0,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
NAPTFLRS,STUDIO,0.993927910293413,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
STORIES,STUDIO,-0.7888601658483749,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
BEDROOMS,STUDIO,-0.5876142121352854,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
NCOMBATH,STUDIO,-0.37821777510742094,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
OTHROOMS,STUDIO,-0.45769482477943946,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TOTROOMS,STUDIO,-0.5897384368033289,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
PRKGPLC1,STUDIO,-0.7845904947664364,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
OUTGRILL,STUDIO,-0.42431553434720976,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
ICE,STUDIO,-0.3223791750666203,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
SIZFREEZ,STUDIO,-0.29082091916283315,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
DWASHUSE,STUDIO,-0.2205906015816161,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
CWASHER,STUDIO,-0.6122509413275217,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TOPFRONT,STUDIO,-0.5010219199120443,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
WASHLOAD,STUDIO,-0.4714311700671856,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
RNSETEMP,STUDIO,-0.49543842306445873,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
DRYER,STUDIO,-0.5891601621309677,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
DRYRFUEL,STUDIO,-0.44538264040249725,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TVCOLOR,STUDIO,-0.3035914900834716,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TVSIZE3,STUDIO,-0.2563666698431984,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TVTYPE3,STUDIO,-0.2594645235954517,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
CABLESAT3,STUDIO,-0.2646036223356908,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
DIGITSTB3,STUDIO,-0.26034570845526656,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
PLAYSTA3,STUDIO,-0.2575521454009359,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
COMBOVCRDVD3,STUDIO,-0.26154984562613603,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
VCR3,STUDIO,-0.26034568330955027,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
DVD3,STUDIO,-0.2534997686218585,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TVAUDIOSYS3,STUDIO,-0.2638033689607336,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
OTHERSTB3,STUDIO,-0.2630192244178307,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TVONWD3,STUDIO,-0.24713256177276172,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TVONWE3,STUDIO,-0.24717076531527882,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
WELLPUMP,STUDIO,-0.8689570912946638,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
FUELHEAT,STUDIO,0.04555601292462924,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
HEATROOM,STUDIO,-0.5100916093932388,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
FUELH2O,STUDIO,0.030263431552137635,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
WHEATOTH,STUDIO,0.560143760369681,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
CENACHP,STUDIO,-0.19484615738858943,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
ACOTHERS,STUDIO,-0.1577125100968381,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
MAINTAC,STUDIO,-0.1788497454073993,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
AGECENAC,STUDIO,-0.16158985824047464,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
ACROOMS,STUDIO,-0.33917214381735716,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
USECENAC,STUDIO,-0.1969051020373267,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
THERMAINAC,STUDIO,-0.19502537109913923,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
PROTHERMAC,STUDIO,-0.22792915696169785,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TEMPHOMEAC,STUDIO,-0.17820080322961862,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TEMPGONEAC,STUDIO,-0.17023097474733417,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TEMPNITEAC,STUDIO,-0.17847449795484338,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
NUMCFAN,STUDIO,-0.37182149805866066,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
USECFAN,STUDIO,-0.2479320300600693,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
SWIMPOOL,STUDIO,-0.819992721263936,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
NOUTLGTNT,STUDIO,-0.7440766294831654,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
WINDOWS,STUDIO,-0.49482789213139705,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
USENG,STUDIO,-0.021041130152823603,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
ELWARM,STUDIO,0.013744964429997342,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
ELWATER,STUDIO,0.03945855823291402,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
UGWATER,STUDIO,-0.026556558899247414,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
PELHEAT,STUDIO,0.04014927286586283,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
PELHOTWA,STUDIO,0.05267088119990631,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
PELAC,STUDIO,-0.15744796432518696,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
PGASHTWA,STUDIO,0.0604579058305335,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
NHSLDMEM,STUDIO,-0.2062192615905155,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
HUPROJ,STUDIO,0.6524793379057653,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TOTSQFT,STUDIO,-0.6130283602872281,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TOTSQFT_EN,STUDIO,-0.5923252071999395,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TOTHSQFT,STUDIO,-0.5197985921956286,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TOTCSQFT,STUDIO,-0.35293255511241906,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
KWH,STUDIO,-0.4065958731589773,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TOTALDOL,STUDIO,-0.43551517385041055,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
KAVALNG,STUDIO,0.11702186743760094,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
PERIODNG,STUDIO,0.11211764445051951,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
SCALENG,STUDIO,0.1070813156057783,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
OA_LAT,STUDIO,0.001423004340007108,KWH,STUDIO,-0.4065958731589773,0.4065958731589773
TYPEHUQ,NAPTFLRS,0.8594683875134553,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
CDD30YR,NAPTFLRS,-0.014746551122767886,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
KOWNRENT,NAPTFLRS,0.629479989775218,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
NUMFLRS,NAPTFLRS,0.771140232079069,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
NUMAPTS,NAPTFLRS,0.7704579066421876,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
STUDIO,NAPTFLRS,0.993927910293413,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
NAPTFLRS,NAPTFLRS,1.0,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
STORIES,NAPTFLRS,-0.7884508824064582,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
BEDROOMS,NAPTFLRS,-0.5725800993783347,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
NCOMBATH,NAPTFLRS,-0.3708422963068964,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
OTHROOMS,NAPTFLRS,-0.4448260446523341,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
TOTROOMS,NAPTFLRS,-0.5764789486364409,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
PRKGPLC1,NAPTFLRS,-0.7841834265532155,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
OUTGRILL,NAPTFLRS,-0.4152260709105448,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
ICE,NAPTFLRS,-0.3203216538465222,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
SIZFREEZ,NAPTFLRS,-0.28797231504534687,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
DWASHUSE,NAPTFLRS,-0.2122756117453943,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
CWASHER,NAPTFLRS,-0.5931788017244833,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
TOPFRONT,NAPTFLRS,-0.4865072144780757,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
WASHLOAD,NAPTFLRS,-0.45847856175830964,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
RNSETEMP,NAPTFLRS,-0.4804335243713303,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
DRYER,NAPTFLRS,-0.5718295804661344,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
DRYRFUEL,NAPTFLRS,-0.43090985791713643,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
TVCOLOR,NAPTFLRS,-0.2902010105245672,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
TVSIZE3,NAPTFLRS,-0.24648957859224566,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
TVTYPE3,NAPTFLRS,-0.249774083221176,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
CABLESAT3,NAPTFLRS,-0.2551384638301968,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
DIGITSTB3,NAPTFLRS,-0.2499749584968139,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
PLAYSTA3,NAPTFLRS,-0.2470023959051305,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
COMBOVCRDVD3,NAPTFLRS,-0.25102934501018564,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
VCR3,NAPTFLRS,-0.24994541321436714,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
DVD3,NAPTFLRS,-0.24322198159477101,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
TVAUDIOSYS3,NAPTFLRS,-0.25316097602183635,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
OTHERSTB3,NAPTFLRS,-0.2523077116406884,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
TVONWD3,NAPTFLRS,-0.23689436643040415,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
TVONWE3,NAPTFLRS,-0.23662112090989423,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
WELLPUMP,NAPTFLRS,-0.8685062512540586,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
FUELHEAT,NAPTFLRS,0.045915813737255055,KWH,NAPTFLRS,-0.39818644907825274,0.39818644907825274
